taxonID,scientificName,kingdom,phylum,class,order,family,genus,nomenclaturalCode
gn_213,"Melanitta fusca (Linnaeus, 1758)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,ICZN
gn_214,"Melanitta deglandi (Bonaparte, 1850)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,ICZN
gn_215,"Melanitta stejnegeri (Ridgway, 1887)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,ICZN
gn_216,"Melanitta nigra (Linnaeus, 1758)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,ICZN
gn_217,"Melanitta americana (Swainson, 1832)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,ICZN
gn_218,"Clangula hyemalis (Linnaeus, 1758)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Clangula,ICZN
gn_219,"Bucephala albeola (Linnaeus, 1758)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Bucephala,ICZN
gn_220,"Bucephala clangula (Linnaeus, 1758)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Bucephala,ICZN
gn_221,"Bucephala islandica (J. F. Gmelin, 1789)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Bucephala,ICZN
gn_222,"Mergellus albellus (Linnaeus, 1758)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergellus,ICZN
gn_223,"Lophodytes cucullatus (Linnaeus, 1758)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Lophodytes,ICZN
gn_224,"Mergus australis Hombron & Jacquinot, 1841",Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,ICZN
gn_225,"Mergus octosetaceus Vieillot, 1817",Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,ICZN
gn_226,"Mergus merganser Linnaeus, 1758",Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,ICZN
gn_227,"Mergus serrator Linnaeus, 1758",Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,ICZN
gn_228,"Mergus squamatus Gould, 1864",Animalia,Chordata,Aves,Anseriformes,Anatidae,Mergus,ICZN
gn_229,"Heteronetta atricapilla (Merrem, 1841)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Heteronetta,ICZN
gn_230,"Nomonyx dominicus (Linnaeus, 1766)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Nomonyx,ICZN
gn_231,"Oxyura jamaicensis (J. F. Gmelin, 1789)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,ICZN
gn_232,"Oxyura ferruginea (Eyton, 1838)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,ICZN
gn_233,"Oxyura vittata (Philippi, 1860)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,ICZN
gn_234,"Oxyura australis Gould, 1837",Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,ICZN
gn_235,"Oxyura maccoa (Eyton, 1838)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,ICZN
gn_236,"Oxyura leucocephala (Scopoli, 1769)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Oxyura,ICZN
gn_237,"Biziura lobata (Shaw, 1796)",Animalia,Chordata,Aves,Anseriformes,Anatidae,Biziura,ICZN
gn_238,"Alectura lathami J. E. Gray, 1831",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Alectura,ICZN
gn_239,"Aepypodius arfakianus (Salvadori, 1877)",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Aepypodius,ICZN
gn_240,"Aepypodius bruijnii (Oustalet, 1880)",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Aepypodius,ICZN
gn_241,"Talegalla cuvieri R. Lesson, 1828",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Talegalla,ICZN
gn_242,"Talegalla fuscirostris Salvadori, 1877",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Talegalla,ICZN
gn_243,"Talegalla jobiensis A. B. Meyer, 1874",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Talegalla,ICZN
gn_244,"Leipoa ocellata Gould, 1840",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Leipoa,ICZN
gn_245,"Macrocephalon maleo S. Müller, 1846",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Macrocephalon,ICZN
gn_246,"Eulipoa wallacei (G. R. Gray, 1861)",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Eulipoa,ICZN
gn_247,"Megapodius pritchardii G. R. Gray, 1864",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Megapodius,ICZN
gn_248,"Megapodius laperouse Gaimard, 1823",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Megapodius,ICZN
gn_249,"Megapodius nicobariensis Blyth, 1846",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Megapodius,ICZN
gn_250,"Megapodius cumingii Dillwyn, 1853",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Megapodius,ICZN
gn_251,"Megapodius bernsteinii Schlegel, 1866",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Megapodius,ICZN
gn_252,"Megapodius tenimberensis P. L. Sclater, 1883",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Megapodius,ICZN
gn_253,"Megapodius freycinet Gaimard, 1823",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Megapodius,ICZN
gn_254,"Megapodius geelvinkianus A. B. Meyer, 1874",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Megapodius,ICZN
gn_255,"Megapodius eremita Hartlaub, 1868",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Megapodius,ICZN
gn_256,"Megapodius layardi Tristram, 1879",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Megapodius,ICZN
gn_257,"Megapodius decollatus Oustalet, 1878",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Megapodius,ICZN
gn_258,"Megapodius reinwardt Dumont, 1823",Animalia,Chordata,Aves,Galliformes,Megapodiidae,Megapodius,ICZN
gn_259,"Ortalis vetula (Wagler, 1830)",Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,ICZN
gn_260,"Ortalis cinereiceps G. R. Gray, 1867",Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,ICZN
gn_261,"Ortalis garrula (Humboldt, 1805)",Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,ICZN
gn_262,"Ortalis ruficauda Jardine, 1847",Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,ICZN
gn_263,"Ortalis erythroptera P. L. Sclater & Salvin, 1870",Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,ICZN
gn_264,"Ortalis wagleri G. R. Gray, 1867",Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,ICZN
gn_265,"Ortalis poliocephala (Wagler, 1830)",Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,ICZN
gn_266,"Ortalis canicollis (Wagler, 1830)",Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,ICZN
gn_267,"Ortalis leucogastra (Gould, 1843)",Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,ICZN
gn_268,"Ortalis guttata (Spix, 1825)",Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,ICZN
gn_269,"Ortalis araucuan (Spix, 1825)",Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,ICZN
gn_270,"Ortalis squamata R. Lesson, 1829",Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,ICZN
gn_271,"Ortalis columbiana Hellmayr, 1906",Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,ICZN
gn_272,"Ortalis motmot (Linnaeus, 1766)",Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,ICZN
gn_273,"Ortalis ruficeps (Wagler, 1830)",Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,ICZN
gn_274,"Ortalis superciliaris G. R. Gray, 1867",Animalia,Chordata,Aves,Galliformes,Cracidae,Ortalis,ICZN
gn_275,"Penelope argyrotis (Bonaparte, 1856)",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ICZN
gn_276,"Penelope barbata Chapman, 1921",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ICZN
gn_277,"Penelope ortoni Salvin, 1874",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ICZN
gn_278,"Penelope montagnii (Bonaparte, 1856)",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ICZN
gn_279,"Penelope marail (P. L. S. Müller, 1776)",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ICZN
gn_280,"Penelope superciliaris Temminck, 1815",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ICZN
gn_281,"Penelope dabbenei Hellmayr & Conover, 1942",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ICZN
gn_282,"Penelope purpurascens Wagler, 1830",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ICZN
gn_283,"Penelope perspicax Bangs, 1911",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ICZN
gn_284,"Penelope albipennis Taczanowski, 1878",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ICZN
gn_285,"Penelope jacquacu Spix, 1825",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ICZN
gn_286,"Penelope obscura Temminck, 1815",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ICZN
gn_287,"Penelope bridgesi G. R. Gray, 1860",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ICZN
gn_288,"Penelope pileata Wagler, 1830",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ICZN
gn_289,"Penelope ochrogaster Pelzeln, 1870",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ICZN
gn_290,"Penelope jacucaca Spix, 1825",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelope,ICZN
gn_291,"Pipile pipile (Jacquin, 1784)",Animalia,Chordata,Aves,Galliformes,Cracidae,Pipile,ICZN
gn_292,"Pipile cumanensis (Jacquin, 1784)",Animalia,Chordata,Aves,Galliformes,Cracidae,Pipile,ICZN
gn_293,"Pipile cujubi (Pelzeln, 1858)",Animalia,Chordata,Aves,Galliformes,Cracidae,Pipile,ICZN
gn_294,"Pipile jacutinga (Spix, 1825)",Animalia,Chordata,Aves,Galliformes,Cracidae,Pipile,ICZN
gn_295,"Aburria aburri (R. Lesson, 1828)",Animalia,Chordata,Aves,Galliformes,Cracidae,Aburria,ICZN
gn_296,"Chamaepetes unicolor Salvin, 1867",Animalia,Chordata,Aves,Galliformes,Cracidae,Chamaepetes,ICZN
gn_297,"Chamaepetes goudotii (R. Lesson, 1828)",Animalia,Chordata,Aves,Galliformes,Cracidae,Chamaepetes,ICZN
gn_298,"Penelopina nigra (Fraser, 1852)",Animalia,Chordata,Aves,Galliformes,Cracidae,Penelopina,ICZN
gn_299,"Oreophasis derbianus G. R. Gray, 1844",Animalia,Chordata,Aves,Galliformes,Cracidae,Oreophasis,ICZN
gn_300,"Nothocrax urumutum (Spix, 1825)",Animalia,Chordata,Aves,Galliformes,Cracidae,Nothocrax,ICZN
gn_301,"Mitu tomentosum (Spix, 1825)",Animalia,Chordata,Aves,Galliformes,Cracidae,Mitu,ICZN
gn_302,"Mitu salvini Reinhardt, 1879",Animalia,Chordata,Aves,Galliformes,Cracidae,Mitu,ICZN
gn_303,"Mitu tuberosum (Spix, 1825)",Animalia,Chordata,Aves,Galliformes,Cracidae,Mitu,ICZN
gn_304,"Mitu mitu (Linnaeus, 1766)",Animalia,Chordata,Aves,Galliformes,Cracidae,Mitu,ICZN
gn_305,"Pauxi pauxi (Linnaeus, 1766)",Animalia,Chordata,Aves,Galliformes,Cracidae,Pauxi,ICZN
gn_306,"Pauxi unicornis J. Bond & Meyer de Schauensee, 1939",Animalia,Chordata,Aves,Galliformes,Cracidae,Pauxi,ICZN
gn_307,"Pauxi koepckeae Weske & Terborgh, 1971",Animalia,Chordata,Aves,Galliformes,Cracidae,Pauxi,ICZN
gn_308,"Crax rubra Linnaeus, 1758",Animalia,Chordata,Aves,Galliformes,Cracidae,Crax,ICZN
gn_309,"Crax alberti Fraser, 1852",Animalia,Chordata,Aves,Galliformes,Cracidae,Crax,ICZN
gn_310,"Crax daubentoni G. R. Gray, 1867",Animalia,Chordata,Aves,Galliformes,Cracidae,Crax,ICZN
gn_311,"Crax alector Linnaeus, 1766",Animalia,Chordata,Aves,Galliformes,Cracidae,Crax,ICZN
gn_312,"Crax globulosa Spix, 1825",Animalia,Chordata,Aves,Galliformes,Cracidae,Crax,ICZN
gn_313,"Crax fasciolata Spix, 1825",Animalia,Chordata,Aves,Galliformes,Cracidae,Crax,ICZN
gn_314,"Crax blumenbachii Spix, 1825",Animalia,Chordata,Aves,Galliformes,Cracidae,Crax,ICZN
gn_315,"Agelastes meleagrides Bonaparte, 1850",Animalia,Chordata,Aves,Galliformes,Numididae,Agelastes,ICZN
gn_316,"Agelastes niger (Cassin, 1857)",Animalia,Chordata,Aves,Galliformes,Numididae,Agelastes,ICZN
gn_317,"Numida meleagris (Linnaeus, 1758)",Animalia,Chordata,Aves,Galliformes,Numididae,Numida,ICZN
gn_318,"Guttera plumifera (Cassin, 1857)",Animalia,Chordata,Aves,Galliformes,Numididae,Guttera,ICZN
gn_319,"Guttera pucherani (Hartlaub, 1861)",Animalia,Chordata,Aves,Galliformes,Numididae,Guttera,ICZN
gn_320,"Acryllium vulturinum (Hardwicke, 1834)",Animalia,Chordata,Aves,Galliformes,Numididae,Acryllium,ICZN
gn_321,"Ptilopachus petrosus (J. F. Gmelin, 1789)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Ptilopachus,ICZN
gn_322,"Ptilopachus nahani (A. J. C. Dubois, 1905)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Ptilopachus,ICZN
gn_323,"Dendrortyx leucophrys (Gould, 1844)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Dendrortyx,ICZN
gn_324,"Dendrortyx macroura (Jardine & Selby, 1828)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Dendrortyx,ICZN
gn_325,"Dendrortyx barbatus Gould, 1846",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Dendrortyx,ICZN
gn_326,"Oreortyx pictus (Douglas, 1829)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Oreortyx,ICZN
gn_327,"Callipepla squamata (Vigors, 1830)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Callipepla,ICZN
gn_328,"Callipepla douglasii (Vigors, 1829)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Callipepla,ICZN
gn_329,"Callipepla californica (Shaw, 1798)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Callipepla,ICZN
gn_330,"Callipepla gambelii (Gambel, 1843)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Callipepla,ICZN
gn_331,"Philortyx fasciatus (Gould, 1844)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Philortyx,ICZN
gn_332,"Colinus virginianus (Linnaeus, 1758)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Colinus,ICZN
gn_333,"Colinus nigrogularis (Gould, 1843)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Colinus,ICZN
gn_334,"Colinus leucopogon (R. Lesson, 1842)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Colinus,ICZN
gn_335,"Colinus cristatus (Linnaeus, 1766)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Colinus,ICZN
gn_336,"Odontophorus gujanensis (J. F. Gmelin, 1789)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,ICZN
gn_337,"Odontophorus capueira (Spix, 1825)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,ICZN
gn_338,"Odontophorus melanotis Salvin, 1865",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,ICZN
gn_339,"Odontophorus erythrops Gould, 1859",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,ICZN
gn_340,"Odontophorus atrifrons J. A. Allen, 1900",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,ICZN
gn_341,"Odontophorus hyperythrus Gould, 1858",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,ICZN
gn_342,"Odontophorus melanonotus Gould, 1861",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,ICZN
gn_343,"Odontophorus speciosus Tschudi, 1843",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,ICZN
gn_344,"Odontophorus dialeucos Wetmore, 1963",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,ICZN
gn_345,"Odontophorus strophium (Gould, 1844)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,ICZN
gn_346,"Odontophorus columbianus Gould, 1850",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,ICZN
gn_347,"Odontophorus leucolaemus Salvin, 1867",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,ICZN
gn_348,"Odontophorus balliviani Gould, 1846",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,ICZN
gn_349,"Odontophorus stellatus (Gould, 1843)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,ICZN
gn_350,"Odontophorus guttatus (Gould, 1838)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Odontophorus,ICZN
gn_351,"Dactylortyx thoracicus (Gambel, 1848)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Dactylortyx,ICZN
gn_352,"Cyrtonyx montezumae (Vigors, 1830)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Cyrtonyx,ICZN
gn_353,"Cyrtonyx ocellatus (Gould, 1837)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Cyrtonyx,ICZN
gn_354,"Rhynchortyx cinctus (Salvin, 1876)",Animalia,Chordata,Aves,Galliformes,Odontophoridae,Rhynchortyx,ICZN
gn_355,"Xenoperdix udzungwensis Dinesen, Lehmberg, Svendsen, Hansen & Fjeldså, 1994",Animalia,Chordata,Aves,Galliformes,Phasianidae,Xenoperdix,ICZN
gn_356,"Xenoperdix obscuratus Fjeldså & Kiure, 2003",Animalia,Chordata,Aves,Galliformes,Phasianidae,Xenoperdix,ICZN
gn_357,"Caloperdix oculeus (Temminck, 1815)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Caloperdix,ICZN
gn_358,"Rollulus rouloul (Scopoli, 1786)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Rollulus,ICZN
gn_359,"Melanoperdix niger (Vigors, 1829)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Melanoperdix,ICZN
gn_360,"Arborophila torqueola (Valenciennes, 1825)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_361,"Arborophila rufipectus Boulton, 1932",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_362,"Arborophila mandellii Hume, 1874",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_363,"Arborophila gingica (J. F. Gmelin, 1789)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_364,"Arborophila rufogularis (Blyth, 1849)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_365,"Arborophila rubrirostris (Salvadori, 1879)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_366,"Arborophila diversa Riley, 1930",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_367,"Arborophila cambodiana Delacour & Jabouille, 1928",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_368,"Arborophila ardens (Styan, 1892)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_369,"Arborophila crudigularis (Swinhoe, 1864)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_370,"Arborophila atrogularis (Blyth, 1849)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_371,"Arborophila brunneopectus (Blyth, 1855)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_372,"Arborophila davidi Delacour, 1927",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_373,"Arborophila hyperythra (Sharpe, 1879)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_374,"Arborophila campbelli (Robinson, 1904)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_375,"Arborophila rolli (Rothschild, 1909)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_376,"Arborophila sumatrana Ogilvie-Grant, 1891",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_377,"Arborophila javanica (J. F. Gmelin, 1789)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_378,"Arborophila orientalis (Horsfield, 1821)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Arborophila,ICZN
gn_379,"Lerwa lerwa (Hodgson, 1833)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Lerwa,ICZN
gn_380,"Ithaginis cruentus (Hardwicke, 1821)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Ithaginis,ICZN
gn_381,"Tragopan melanocephalus (J. E. Gray, 1829)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Tragopan,ICZN
gn_382,"Tragopan satyra (Linnaeus, 1758)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Tragopan,ICZN
gn_383,"Tragopan blythii (Jerdon, 1870)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Tragopan,ICZN
gn_384,"Tragopan temminckii (J. E. Gray, 1831)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Tragopan,ICZN
gn_385,"Tragopan caboti (Gould, 1857)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Tragopan,ICZN
gn_386,"Tetraophasis obscurus (J. Verreaux, 1869)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetraophasis,ICZN
gn_387,"Tetraophasis szechenyii Madarász, 1885",Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetraophasis,ICZN
gn_388,"Lophophorus impejanus (Latham, 1790)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Lophophorus,ICZN
gn_389,"Lophophorus sclateri Jerdon, 1870",Animalia,Chordata,Aves,Galliformes,Phasianidae,Lophophorus,ICZN
gn_390,"Lophophorus lhuysii A. Geoffroy Saint-Hilaire, 1866",Animalia,Chordata,Aves,Galliformes,Phasianidae,Lophophorus,ICZN
gn_391,"Pucrasia macrolopha (R. Lesson, 1829)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Pucrasia,ICZN
gn_392,"Meleagris gallopavo Linnaeus, 1758",Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,ICZN
gn_393,"Meleagris ocellata Cuvier, 1820",Animalia,Chordata,Aves,Galliformes,Phasianidae,Meleagris,ICZN
gn_394,"Bonasa umbellus (Linnaeus, 1766)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Bonasa,ICZN
gn_395,"Tetrastes bonasia (Linnaeus, 1758)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetrastes,ICZN
gn_396,"Tetrastes sewerzowi Przewalski, 1876",Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetrastes,ICZN
gn_397,"Centrocercus urophasianus (Bonaparte, 1827)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Centrocercus,ICZN
gn_398,"Centrocercus minimus Young, C. Braun, Oyler-McCance, Hupp & Quinn, 2000",Animalia,Chordata,Aves,Galliformes,Phasianidae,Centrocercus,ICZN
gn_399,"Dendragapus obscurus (Say, 1822)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Dendragapus,ICZN
gn_400,"Dendragapus fuliginosus (Ridgway, 1873)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Dendragapus,ICZN
gn_401,"Tympanuchus phasianellus (Linnaeus, 1758)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Tympanuchus,ICZN
gn_402,"Tympanuchus cupido (Linnaeus, 1758)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Tympanuchus,ICZN
gn_403,"Tympanuchus pallidicinctus (Ridgway, 1873)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Tympanuchus,ICZN
gn_404,"Lagopus leucura (Richardson, 1831)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Lagopus,ICZN
gn_405,"Lagopus lagopus (Linnaeus, 1758)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Lagopus,ICZN
gn_406,"Lagopus muta (Montin, 1781)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Lagopus,ICZN
gn_407,"Falcipennis falcipennis (Hartlaub, 1855)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Falcipennis,ICZN
gn_408,"Canachites canadensis (Linnaeus, 1758)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Canachites,ICZN
gn_409,"Tetrao urogallus Linnaeus, 1758",Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetrao,ICZN
gn_410,"Tetrao urogalloides Middendorff, 1853",Animalia,Chordata,Aves,Galliformes,Phasianidae,Tetrao,ICZN
gn_411,"Lyrurus tetrix (Linnaeus, 1758)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Lyrurus,ICZN
gn_412,"Lyrurus mlokosiewiczi (Taczanowski, 1875)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Lyrurus,ICZN
gn_413,"Rhizothera longirostris (Temminck, 1815)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Rhizothera,ICZN
gn_414,"Rhizothera dulitensis Ogilvie-Grant, 1895",Animalia,Chordata,Aves,Galliformes,Phasianidae,Rhizothera,ICZN
gn_415,"Perdix hodgsoniae (Hodgson, 1856)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Perdix,ICZN
gn_416,"Perdix perdix (Linnaeus, 1758)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Perdix,ICZN
gn_417,"Perdix dauurica (Pallas, 1811)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Perdix,ICZN
gn_418,"Syrmaticus soemmerringii (Temminck, 1830)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Syrmaticus,ICZN
gn_419,"Syrmaticus reevesii (J. E. Gray, 1829)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Syrmaticus,ICZN
gn_420,"Syrmaticus mikado (Ogilvie-Grant, 1906)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Syrmaticus,ICZN
gn_421,"Syrmaticus ellioti (Swinhoe, 1872)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Syrmaticus,ICZN
gn_422,"Syrmaticus humiae (Hume, 1881)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Syrmaticus,ICZN
gn_423,"Chrysolophus pictus (Linnaeus, 1758)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Chrysolophus,ICZN
gn_424,"Chrysolophus amherstiae (Leadbeater, 1829)",Animalia,Chordata,Aves,Galliformes,Phasianidae,Chrysolophus,ICZN
gn_425,"Phasianus colchicus Linnaeus, 1758",Animalia,Chordata,Aves,Galliformes,Phasianidae,Phasianus,ICZN
